0	0	59.9966	3463	56.9755	
0	1	59.9951	3594	58.968	
0	2	59.9951	3337	55.1315	
1	0	59.9985	3819	59.724	
1	1	59.9971	4043	63.4048	
1	2	59.9968	3388	55.9798	
2	0	59.9985	3856	63.5383	
2	1	59.9971	4058	67.0543	
2	2	59.9973	3398	56.1682	
3	0	59.9981	4038	65.5509	
3	1	59.9967	4672	71.8887	
3	2	59.9965	3456	57.0451	
4	0	59.9616	4438	70.2108	
4	1	59.9203	4760	78.8363	
4	2	59.8928	3460	57.6387	
5	0	59.9942	4569	75.3245	
5	1	59.9738	4796	79.3994	
5	2	59.9796	3478	57.6585	
6	0	59.9719	4664	76.8379	
6	1	59.9733	4873	80.4293	
6	2	59.9633	3483	57.9409	
7	0	59.9992	4723	77.9805	
7	1	59.9984	5047	82.755	
7	2	59.9978	3508	58.1244	
7	3	60	1436	23.8161	
8	0	59.9993	4829	79.5299	
8	1	59.9983	5205	85.515	
8	2	59.9979	3548	58.6502	
8	3	60	1437	23.8818	
9	0	59.9993	4908	80.8509	
9	1	59.9983	5279	87.3175	
9	2	59.9979	3563	59.0398	
9	3	60	1436	24.02	
10	0	59.9993	4956	81.9829	
10	1	59.9985	5332	88.217	
10	2	59.9978	3642	60.0602	
11	0	59.9983	5142	84.1377	
11	1	59.9976	5436	89.7589	
11	2	59.9963	3702	61.1481	
12	0	59.9988	5282	86.9184	
12	1	59.9981	5477	90.8344	
12	2	59.9966	3744	61.9683	
13	0	59.9985	5487	90.0038	
13	1	59.997	5601	91.825	
13	2	59.9973	3802	62.8063	
14	0	59.9982	5593	92.2168	
14	1	59.9934	5655	93.5338	
14	2	59.9971	3837	63.5189	
15	0	59.9977	5958	94.9102	
15	1	59.9954	5975	96.3676	
15	2	59.9965	3901	64.3691	
16	0	59.9972	6101	100.25	
16	1	59.9971	6096	100.449	
16	2	59.9964	3950	65.3208	
17	0	59.9938	6182	102.039	
17	1	59.9936	6195	102.134	
17	2	59.991	3964	65.7729	
18	0	59.9975	6340	104.047	
18	1	59.9965	6334	104.087	
18	2	59.9955	3993	66.1462	
19	0	59.9945	6474	106.235	
19	1	59.993	6437	105.643	
19	2	59.9908	4008	66.2723	
20	0	59.9984	6881	111.032	
20	1	59.9969	6789	109.621	
20	2	59.9969	4036	66.902	
21	0	59.9964	7493	119.602	
21	1	59.9952	7401	118.072	
21	2	59.9933	4071	67.4489	
22	0	59.9984	8028	129.146	
22	1	59.9973	7940	127.617	
22	2	59.9968	4107	68.0698	
23	0	59.9909	8041	133.697	
23	1	59.99	8096	134.302	
23	2	59.9815	4123	68.4844	
24	0	59.9969	8058	133.849	
24	1	59.9964	8115	134.75	
24	2	59.9933	4143	68.724	
25	0	59.989	8060	133.176	
25	1	59.9888	8115	134.08	
25	2	59.9784	4144	68.4705	
26	0	59.9992	8087	134.197	
26	1	59.9991	8136	135.078	
26	2	59.9979	4173	69.149	
26	3	59.9941	4129	68.3662	
27	0	59.9991	8102	134.331	
27	1	59.9985	8148	135.119	
27	2	59.998	4193	69.4449	
27	3	59.9946	4145	68.6704	
28	0	59.9992	8135	135.037	
28	1	59.9983	8170	135.686	
28	2	59.9981	4221	69.9454	
28	3	59.9942	4172	69.1912	
29	0	59.9992	8153	135.275	
29	1	59.9976	8184	135.843	
29	2	59.9981	4238	70.248	
29	3	59.9939	4186	69.4309	
30	0	59.9989	8177	135.708	
30	1	59.9981	8202	136.177	
30	2	59.9981	4266	70.7053	
30	3	59.9945	4187	69.4525	
31	0	59.999	8208	136.321	
31	1	59.9974	8229	136.68	
31	2	59.9979	4295	71.2319	
31	3	59.996	4166	67.5743	
32	0	59.9985	8235	136.79	
32	1	59.9957	8255	137.126	
32	2	59.9978	4322	71.6831	
32	3	59.9954	4143	65.25	
33	0	59.9926	8242	136.882	
33	1	59.992	8262	137.257	
33	2	59.9874	4329	71.8717	
33	3	59.9832	4122	63.3592	
34	0	59.9958	8255	136.374	
34	1	59.9919	8276	137.524	
34	2	59.9929	4342	72.1075	
34	3	59.99	4095	62.2548	
35	0	59.9959	8270	134.538	
35	1	59.994	8291	137.792	
35	2	59.9935	4345	72.1474	
35	3	59.9905	4075	60.3723	
36	0	59.9238	8266	132.623	
36	1	59.9715	8287	137.411	
36	2	59.9478	4326	70.6891	
36	3	59.9358	4056	58.775	
37	0	59.9595	8275	129.371	
37	1	59.9886	8296	135.936	
37	2	59.9818	4287	68.2725	
37	3	59.9732	4017	57.2211	
38	0	59.9772	8274	121.565	
38	1	59.9757	8295	128.185	
38	2	59.9528	4279	61.5583	
38	3	59.9443	4009	51.0192	
39	0	59.9982	8319	116.504	
39	1	59.9959	8339	126.7	
39	2	59.9989	4242	58.1935	
39	3	59.994	3972	47.204	
40	0	59.9972	8335	93.0021	
40	1	59.9964	8356	124.388	
40	2	59.9955	4218	54.6992	
40	3	59.9887	3948	43.6688	
41	0	59.8847	8344	82.6777	
41	1	59.9305	8364	121.687	
41	2	59.835	4199	52.968	
41	3	59.7964	3929	41.9365	
42	0	48.1828	8253	96.5855	
42	1	51.142	8274	124.583	
42	2	45.4831	4086	68.5859	
42	3	42.8217	3816	56.8797	
43	0	54.2333	8241	83.9164	
43	1	52.9041	8262	107.298	
43	2	49.8112	4055	61.6137	
43	3	48.8902	3785	49.1873	
44	0	58.0209	8245	71.7516	
44	1	57.9827	8265	94.4015	
44	2	57.4912	4040	52.8584	
44	3	56.893	3770	41.5413	
45	0	58.5541	8218	66.7971	
45	1	58.6802	8238	86.028	
45	2	58.1989	3950	49.6784	
45	3	58.2933	3680	38.4339	
46	0	58.7075	8216	60.9409	
46	1	58.4814	8236	73.1927	
46	2	58.2785	3914	46.1366	
46	3	58.1385	3644	35.3977	
47	0	59.1824	8197	56.7094	
47	1	58.5442	8252	65.0997	
47	2	58.3207	3883	43.0033	
47	3	58.4534	3613	32.9194	
48	0	59.8144	8007	39.3636	
48	1	59.6626	8252	44.4577	
48	2	59.5816	3693	29.9083	
48	3	59.6882	3424	22.0725	
49	0	59.9999	7982	15.722	
49	1	59.9994	8254	19.1253	
49	2	59.9999	3667	9.25585	
49	3	59.9992	3398	5.15481	
49	4	60	1720	28.5873	
50	0	60	7960	11.5768	
50	1	59.9997	8232	13.8403	
50	2	60	3645	3.72118	
50	3	60	3376	3.37161	
