0	0	60	1779	28.9614	
0	1	60	1779	28.9614	
0	2	60	1779	28.9614	
1	0	60	1800	29.7574	
1	1	60	1800	29.7574	
1	2	60	1800	29.7574	
2	0	60	1850	30.3822	
2	1	60	1850	30.3822	
2	2	60	1850	30.3822	
3	0	60	1870	30.9232	
3	1	60	1870	30.9232	
3	2	60	1870	30.9232	
4	0	60	1916	31.5133	
4	1	60	1916	31.5133	
4	2	60	1916	31.5133	
5	0	60	1937	32.0322	
5	1	60	1937	32.0322	
5	2	60	1937	32.0322	
6	0	60	1964	32.4568	
6	1	60	1964	32.4568	
6	2	60	1964	32.4568	
7	0	60	1983	32.8086	
7	1	60	1983	32.8086	
7	2	60	1983	32.8086	
8	0	60	2037	33.4643	
8	1	60	2037	33.4643	
8	2	60	2037	33.4643	
9	0	60	2067	34.1456	
9	1	60	2067	34.1456	
9	2	60	2067	34.1456	
10	0	60	2144	35.0738	
10	1	60	2144	35.0738	
10	2	60	2144	35.0738	
11	0	60	2164	35.8145	
11	1	60	2164	35.8145	
11	2	60	2164	35.8145	
12	0	60	2193	36.2442	
12	1	60	2193	36.2442	
12	2	60	2193	36.2442	
13	0	60	2220	36.7042	
13	1	60	2220	36.7042	
13	2	60	2220	36.7042	
14	0	60	2240	37.0641	
14	1	60	2240	37.0641	
14	2	60	2240	37.0641	
15	0	60	2257	37.37	
15	1	60	2257	37.37	
15	2	60	2257	37.37	
16	0	60	2267	37.5172	
16	1	60	2267	37.5172	
16	2	60	2267	37.5172	
17	0	60	2384	38.742	
17	1	60	2384	38.742	
17	2	60	2384	38.742	
18	0	60	2387	39.2088	
18	1	60	2387	39.2088	
18	2	60	2387	39.2088	
19	0	60	2382	39.7319	
19	1	60	2382	39.7319	
19	2	60	2382	39.7319	
20	0	60	2374	39.4121	
20	1	60	2374	39.4121	
20	2	60	2374	39.4121	
20	3	60	1435	23.928	
21	0	60	2365	39.3302	
21	1	60	2365	39.3302	
21	2	60	2365	39.3302	
21	3	60	1436	23.9299	
22	0	60	2353	39.1756	
22	1	60	2353	39.1756	
22	2	60	2353	39.1756	
23	0	60	2293	38.6966	
23	1	60	2293	38.6966	
23	2	60	2293	38.6966	
23	3	60	1436	23.9597	
24	0	60	2263	37.9187	
24	1	60	2263	37.9187	
24	2	60	2263	37.9187	
25	0	60	2235	37.4305	
25	1	60	2235	37.4305	
25	2	60	2235	37.4305	
26	0	60	2219	37.031	
26	1	60	2219	37.031	
26	2	60	2219	37.031	
27	0	60	2203	36.7597	
27	1	60	2203	36.7597	
27	2	60	2203	36.7597	
28	0	60	2162	36.3344	
28	1	60	2162	36.3344	
28	2	60	2162	36.3344	
29	0	60	2141	35.7851	
29	1	60	2141	35.7851	
29	2	60	2141	35.7851	
30	0	60	2131	35.4491	
30	1	60	2131	35.4491	
30	2	60	2131	35.4491	
31	0	60	2117	35.2997	
31	1	60	2117	35.2997	
31	2	60	2117	35.2997	
32	0	60	2086	34.9773	
32	1	60	2086	34.9773	
32	2	60	2086	34.9773	
33	0	60	2063	34.5173	
33	1	60	2063	34.5173	
33	2	60	2063	34.5173	
34	0	60	2045	34.1627	
34	1	60	2045	34.1627	
34	2	60	2045	34.1627	
35	0	60	2035	33.8725	
35	1	60	2035	33.8725	
35	2	60	2035	33.8725	
36	0	60	2021	33.7012	
36	1	60	2021	33.7012	
36	2	60	2021	33.7012	
37	0	60	1987	33.3639	
37	1	60	1987	33.3639	
37	2	60	1987	33.3639	
38	0	60	1972	32.9029	
38	1	60	1972	32.9029	
38	2	60	1972	32.9029	
39	0	60	1954	32.6445	
39	1	60	1954	32.6445	
39	2	60	1954	32.6445	
40	0	60	1947	32.3102	
40	1	60	1947	32.3102	
40	2	60	1947	32.3102	
41	0	60	1942	32.1836	
41	1	60	1942	32.1836	
41	2	60	1942	32.1836	
42	0	60	1937	32.0261	
42	1	60	1937	32.0261	
42	2	60	1937	32.0261	
43	0	60	1917	32.0591	
43	1	60	1917	32.0591	
43	2	60	1917	32.0591	
43	3	60	1435	23.8366	
44	0	60	1899	31.7365	
44	1	60	1899	31.7365	
44	2	60	1899	31.7365	
44	3	60	1436	23.9308	
45	0	60	1891	31.4365	
45	1	60	1891	31.4365	
45	2	60	1891	31.4365	
45	3	60	1436	23.9317	
46	0	60	1876	31.3023	
46	1	60	1876	31.3023	
46	2	60	1876	31.3023	
47	0	60	1857	31.0397	
47	1	60	1857	31.0397	
47	2	60	1857	31.0397	
48	0	60	1844	30.7534	
48	1	60	1844	30.7534	
48	2	60	1844	30.7534	
49	0	60	1837	30.5136	
49	1	60	1837	30.5136	
49	2	60	1837	30.5136	
50	0	60	1827	30.4112	
50	1	60	1827	30.4112	
50	2	60	1827	30.4112	
51	0	60	1816	30.2516	
51	1	60	1816	30.2516	
51	2	60	1816	30.2516	
51	3	60	137	2.36963	
52	0	60	1808	30.0515	
52	1	60	1808	30.0515	
52	2	60	1808	30.0515	
52	3	60	129	2.20951	
53	0	60	1792	29.9271	
53	1	60	1792	29.9271	
53	2	60	1792	29.9271	
53	3	60	113	2.0104	
54	0	60	1781	29.6585	
54	1	60	1781	29.6585	
54	2	60	1781	29.6585	
54	3	60	102	1.77883	
55	0	60	1775	29.4318	
55	1	60	1775	29.4318	
55	2	60	1775	29.4318	
55	3	60	96	1.635	
56	0	60	1763	29.3814	
56	1	60	1763	29.3814	
56	2	60	1763	29.3814	
56	3	60	84	1.48949	
57	0	60	1753	29.1748	
57	1	60	1753	29.1748	
57	2	60	1753	29.1748	
57	3	60	74	1.30522	
58	0	60	1752	27.7	
58	1	60	1752	27.7	
58	2	60	1752	27.7	
58	3	60	73	0.882639	
59	0	60	1735	28.0638	
59	1	60	1735	28.0638	
59	2	60	1735	28.0638	
59	3	60	56	0.237681	
60	0	60	1723	27.5663	
60	1	60	1723	27.5663	
60	2	60	1723	27.5663	
60	3	60	44	0.287582	
61	0	60	1718	27.1257	
61	1	60	1718	27.1257	
61	2	60	1718	27.1257	
