0	0	60	1437	23.904	
0	1	60	1437	23.904	
0	2	60	1437	23.904	
1	0	60	1437	23.9158	
1	1	60	1437	23.9158	
1	2	60	1437	23.9158	
2	0	60	1437	23.7928	
2	1	60	1435	23.782	
2	2	60	1436	23.7832	
3	0	60	1446	23.9588	
3	1	60	1440	23.9274	
3	2	60	1436	23.9022	
4	0	60	1445	24.0547	
4	1	60	1443	23.9956	
4	2	60	1436	23.8822	
5	0	60	1454	24.1241	
5	1	60	1452	24.083	
5	2	60	1436	23.8644	
6	0	60	1457	24.2255	
6	1	60	1464	24.2659	
6	2	60	1436	23.8845	
7	0	60	1462	24.2669	
7	1	60	1468	24.3378	
7	2	60	1435	23.8696	
7	3	60	1435	23.8109	
8	0	60	1462	24.3144	
8	1	60	1469	24.4268	
8	2	60	1436	23.8755	
8	3	60	1436	23.8764	
9	0	60	1464	24.2907	
9	1	60	1468	24.3774	
9	2	60	1436	23.8477	
9	3	60	1436	24.0149	
10	0	60	1469	24.3446	
10	1	60	1472	24.4552	
10	2	60	1436	23.8621	
11	0	60	1470	24.4549	
11	1	60	1486	24.5795	
11	2	60	1436	23.91	
12	0	60	1480	24.5574	
12	1	60	1495	24.8117	
12	2	60	1436	23.8909	
13	0	60	1492	24.6883	
13	1	60	1509	25.0077	
13	2	60	1436	23.9028	
14	0	60	1495	24.8415	
14	1	60	1518	25.2042	
14	2	60	1436	23.881	
15	0	60	1503	24.9544	
15	1	60	1519	25.2581	
15	2	60	1436	23.9084	
16	0	60	1507	25.0142	
16	1	60	1519	25.2534	
16	2	60	1436	23.8828	
17	0	60	1514	25.0538	
17	1	60	1517	25.2232	
17	2	60	1436	23.8555	
18	0	60	1512	25.1401	
18	1	60	1520	25.2237	
18	2	60	1436	23.8665	
19	0	60	1515	25.0613	
19	1	60	1519	25.1706	
19	2	60	1436	23.7836	
20	0	60	1517	25.2069	
20	1	60	1518	25.2622	
20	2	60	1436	23.8747	
21	0	60	1529	25.4066	
21	1	60	1520	25.2701	
21	2	60	1436	23.8939	
22	0	60	1530	25.4173	
22	1	60	1524	25.3251	
22	2	60	1436	23.8884	
23	0	60	1541	25.5687	
23	1	60	1528	25.3979	
23	2	60	1435	23.8784	
